FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,participation,ODS_Provider,Location,No 5th Grade,No 6th Grade,Number_Attending,Days,Days+Nights,Cost Per Student,Total Request,Fall 5th Grad,Fall 6th Grade,Percent 5th,Percent 6th
94,-123.0773035,44.97253051,Brush College Elementary School,Willamette,Salem-Keizer SD 24J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,1,Yes,US,Canyonview Camp,41,0,41,3,2-Mar,123.66,5070.06,51,0,80.39215686,#DIV/0!
95,-121.2435837,44.07234119,Buckingham Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Yes,Camp Tamarack,Camp Tamarack,88,0,88,3,2-Mar,183.17,16118.96,91,0,96.7032967,#DIV/0!
96,-122.648922,45.52040699,Buckman Elementary School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,,No,,,,,,,,,,81,0,,
97,-123.0768425,44.07856286,Buena Vista Spanish Immersion Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41013,State House District 13,,No,,,,,,,,,,,,,
98,-121.1223108,44.62875254,Buff Intermediate School,Jefferson,Jefferson County SD 509J,Jefferson,41030,State Senate District 30,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41059,State House District 59,,No,,,,,,,,,,51,0,,
99,-118.1929364,44.43849286,Burnt River School,InterMountain,Burnt River SD 30J,Baker,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,1,4,,
100,-123.0257128,44.93264095,Bush Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,,No,,,,,,,,,,54,0,,
101,-122.458622,45.47283399,Butler Creek Elementary School,Multnomah,Centennial SD 28J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,,No,,,,,,,,,,68,76,,
102,-122.698919,45.06342299,Butte Creek Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41018,State House District 18,1,Yes,NWRESD,Camp Westwind,0,26,26,4,3-Apr,250.46,6511.96,48,29,0,89.65517241
103,-122.564781,42.54134701,Butte Falls Charter School,Southern OR,Butte Falls SD 91,Jackson,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,,No,,,,,,,,,,19,15,,
104,-122.8878412,45.48698067,Butternut Creek Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41028,State House District 28,1,Yes,NWRESD ,Magruder Science School ,0,54,54,3,2-Mar,179.6296296,9700,55,61,0,88.52459016
105,-117.0113971,43.98858554,Cairo Elementary School,Mulheur,Ontario SD 8C,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,26,0,,
106,-123.07939,44.09038298,Cal Young Middle School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41013,State House District 13,,No,,,,,,,,,,0,173,,
107,-123.0927796,44.61854254,Calapooia Middle School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41015,State House District 15,,No,,,,,,,,,,0,197,,
108,-123.075943,44.02502299,Camas Ridge Community School,Lane,Eugene SD 4J,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41011,State House District 11,1,Yes,us,Camp Tadmore,82,0,82,3,2-Mar,99,8118,78,0,105.1282051,#DIV/0!
109,-123.6754165,43.03396474,Camas Valley School,Douglas,Camas Valley SD 21J,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41001,State House District 1,,No,,,,,,,,,,17,19,,
110,-123.0581813,44.91237125,Candalaria Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Yes,US,Canyonview Camp,64,0,64,3,2-Mar,121.26,7760.64,59,0,108.4745763,#DIV/0!
111,-122.602594,45.39319698,Candy Lane Elementary School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41040,State House District 40,,No,,,,,,,,,,102,0,,
112,-123.2801565,42.92883049,Canyonville School,Douglas,South Umpqua SD 19,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,,No,,,,,,,,,,28,20,,
113,-122.6952353,45.46408169,Capitol Hill Elementary School,Multnomah,Portland SD 1J,Multnomah,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41038,State House District 38,,No,,,,,,,,,,64,0,,
114,-122.571341,45.27125383,Carus Elementary School,Clackamas,Canby SD 86,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Yes,OMSIS,Camp Hancock,0,63,63,5,4-May,364.3468,22953.8484,68,75,0,84
115,-122.5691196,45.41206452,Cascade Heights Public Charter School,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,1,Yes,NOAA & Hatfield Marine Science Center,South Beach State Park,0,25,25,5,4-May,262.2896,6557.24,26,25,0,100
116,-122.914286,44.807411,Cascade Junior High School,Willamette,Cascade SD 5,Marion,41012,State Senate District 12,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41023,State House District 23,1,Yes,US,Camp Tadmor- Lebanon,0,172,172,5,4-May,157,27004,0,194,#DIV/0!,88.65979381
117,-121.89317,45.66870943,Cascade Locks School,Columbia Gorge,Hood River County SD,Hood River,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41052,State House District 52,,No,,,,,,,,,,7,0,,
118,-121.3401759,44.03778268,Cascade Middle School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41054,State House District 54,,No,,,,,,,,,,0,213,,
119,-123.1680825,44.07894998,Cascade Middle School,Lane,Bethel SD 52,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,,No,,,,,,,,,,0,132,,
120,-122.9160115,44.52496027,Cascades School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,,No,,,,,,,,,,70,0,,
121,-122.6764643,45.25674233,Cecile Trost Elementary School,Clackamas,Canby SD 86,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,1,Yes,OMSI,Coastal Discovery Center at Camp Gray,0,49,49,4,3-Apr,294.6604,14874.5396,66,55,0,89.09090909
122,-122.782355,45.52689899,Cedar Mill Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,,No,,,,,,,,,,75,0,,
123,-122.7916578,45.50700634,Cedar Park Middle School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41034,State House District 34,1,Yes,NWRESD,"Cedar Ridge, Trickle Creek, Magruder",0,307,307,3,2-Mar,238.39,73185.73,0,353,#DIV/0!,86.96883853
124,-122.270586,45.39969355,Cedar Ridge Middle School,Clackamas,Oregon Trail SD 46,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41052,State House District 52,,No,,,,,,,,,,0,129,,
125,-122.6330516,45.38917145,Cedaroak Park Primary School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,,No,,,,,,,,,,46,0,,
126,-122.8537786,44.70480341,Centennial Elementary School,Linn Benton Lincoln,Scio SD 95,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,,No,,,,,,,,,,45,0,,
127,-123.0425202,44.05775864,Centennial Elementary School,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,,No,,,,,,,,,,68,0,,
128,-122.479332,45.50111751,Centennial Middle School,Multnomah,Centennial SD 28J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,,No,,,,,,,,,,0,2,,
129,-123.1067269,44.63077258,Central Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41015,State House District 15,,No,,,,,,,,,,59,0,,
130,-118.1032403,45.32119246,Central Elementary School,InterMountain,La Grande SD 1,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,,No,,,,,,,,,,88,0,,
131,-122.87988,44.99114102,Central Howell Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,1,Yes,NWRESD,Camp Westwind,0,15,15,4,3-Apr,257.73,3865.95,27,20,0,75
132,-123.1098684,44.38727938,Central Linn Elementary School,Linn Benton Lincoln,Central Linn SD 552,Linn,41006,State Senate District 6,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41011,State House District 11,1,Yes,Calapooia Watershed Council,Camp Koinonia,0,47,47,4,3-Apr,411.18,19325.46,49,48,0,97.91666667
133,-118.3915396,45.93307751,Central Middle School,InterMountain,Milton-Freewater Unified SD 7,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,,No,,,,,,,,,,0,143,,
134,-122.912442,42.37175399,Central Point Elementary School,Southern OR,Central Point SD 6,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,1,Yes,Unsure,"Coos Bay, Oregon",85,0,85,3,2-Mar,28.82352941,2450,102,0,83.33333333,#DIV/0!
135,-123.11522,44.04286501,César E Chávez Elementary School,Lane,Eugene SD 4J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,,No,,,,,,,,,,,,,
136,-122.720558,45.58429,César Chávez K-8 School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,1,Yes,US,"Angelos/SR, Canby Grove",0,49,49,6,5-Jun,416.04,20385.96,68,56,0,87.5
137,-122.9609551,44.95862732,Chávez Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41021,State House District 21,1,Yes,US,Canyonview Camp,90,0,90,3,2-Mar,113.64,10227.6,102,0,88.23529412,#DIV/0!
138,-122.7048059,45.53324467,Chapman Elementary School,Multnomah,Portland SD 1J,Multnomah,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,,No,,,,,,,,,,88,0,,
139,-123.076732,44.95575644,Chapman Hill Elementary School,Willamette,Salem-Keizer SD 24J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,1,Yes,US,Canyonview Camp,95,0,95,3,2-Mar,119,11305,89,0,106.741573,#DIV/0!
140,-123.0756195,44.01334248,Charlemagne French Immersion Elementary School,Lane,Eugene SD 4J,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41011,State House District 11,1,Yes,Canoe Island,Canoe Island,55,0,55,5,4-May,406,22330,60,0,91.66666667,#DIV/0!
141,-122.7816193,45.42704013,Charles F Tigard Elementary School,Northwest Regional,Tigard-Tualatin SD 23J,Washington,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41035,State House District 35,,No,,,,,,,,,,103,0,,
142,-122.837074,45.47509752,Chehalem Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41028,State House District 28,,No,,,,,,,,,,91,0,,
143,-122.9824396,45.32431752,Chehalem Valley Middle School,Willamette,Newberg SD 29J,Yamhill,41013,State Senate District 13,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41025,State House District 25,,No,,,,,,,,,,0,200,,
144,-123.2374394,44.60003744,Cheldelin Middle School,Linn Benton Lincoln,Corvallis SD 509J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,,No,,,,,,,,,,0,203,,
145,-121.2211396,45.62592254,Chenowith Elementary School,Columbia Gorge,North Wasco County SD 21,Wasco,41030,State Senate District 30,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41059,State House District 59,,No,,,,,,,,,,64,0,,
146,-122.554859,45.50900601,Cherry Park Elementary School,Multnomah,David Douglas SD 40,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41046,State House District 46,,No,,,,,,,,,,84,0,,
147,-122.691303,45.57310498,Chief Joseph Elementary School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,,No,,,,,,,,,,56,0,,
148,-122.8445632,43.69842356,Childs Way Charter School,Lane,South Lane SD 45J3,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41007,State House District 7,,No,,,,,,,,,,4,3,,
149,-121.8609507,42.57796732,Chiloquin Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,1,Yes,OMSI,Camp Gray:  Outdoor Science School at Coastal Discovery Center,0,20,20,3,2-Mar,158.006,3634.57,26,22,0,90.90909091
150,-122.939449,45.51216582,City View Charter School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,1,Yes,NWRESD ,Magruder Science School ,23,22,45,4,3-Apr,244.6666667,11010,24,23,95.83333333,95.65217391
151,-122.332814,45.29145501,Clackamas River Elementary School,Clackamas,Estacada SD 108,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41039,State House District 39,,No,,,,,,,,,,60,0,,
152,-122.5729441,45.42977917,Clackamas Web Academy,Clackamas,North Clackamas SD 12,Clackamas,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41048,State House District 48,,No,,,,,,,,,,16,16,,
153,-123.0112828,44.98549518,Claggett Creek Middle School,Willamette,Salem-Keizer SD 24J,Marion,41013,State Senate District 13,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41025,State House District 25,,No,,,,,,,,,,0,312,,
154,-119.3372784,45.91736686,Clara Brownell Middle School,InterMountain,Umatilla SD 6R,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41057,State House District 57,1,Yes,Unsure,IMESD,0,74,74,3,2-Mar,182.96,13539.04,0,105,#DIV/0!,70.47619048
155,-122.4737714,45.21547608,Clarkes Elementary School,Clackamas,Molalla River SD 35,Clackamas,41009,State Senate District 9,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41018,State House District 18,1,Yes,Tamarack,Camp Tamarack,28,0,28,3,2-Mar,154.47,4325.16,26,0,107.6923077,#DIV/0!
156,-123.2074888,46.09889301,Clatskanie Elementary School,Northwest Regional,Clatskanie SD 6J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,Yes,OMSI,Hancock Field Station - Fossil OR,0,46,46,3,2-Mar,230,10580,40,51,0,90.19607843
157,-122.437435,45.52411598,Clear Creek Middle School,Multnomah,Gresham-Barlow SD 10J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,1,Yes,US,"Angelos/SR, Arrah Wanna, Canby Grove, Howard, Namanu",0,176,176,3,2-Mar,229.65,40418.4,0,212,#DIV/0!,83.01886792
158,-123.175064,44.08454255,Clear Lake Elementary School,Lane,Bethel SD 52,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41014,State House District 14,,No,,,,,,,,,,46,0,,
159,-123.0177072,45.02654387,Clear Lake Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41013,State Senate District 13,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41025,State House District 25,1,Yes,US,Camp Cascade,73,0,73,3,2-Mar,119.57,8728.61,80,0,91.25,#DIV/0!
160,-123.3590374,44.53606252,Clemens Primary School,Linn Benton Lincoln,Philomath SD 17J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,,No,,,,,,,,,,0,0,,
